,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,nursery,higher_por,internet,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_por,G2_por,G3_por,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,higher_mat,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,G1_mat,G2_mat,G3_mat
413,GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2.0,1.0,1.0,no,no,no,no,yes,no,yes,no,2.0,2.0,3.0,3.0,4.0,5.0,16.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
414,GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1.0,1.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,6.0,10.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
415,GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1.0,3.0,2.0,no,no,yes,yes,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,5.0,0.0,9.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,
416,GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,no,no,yes,no,4.0,4.0,4.0,1.0,3.0,3.0,11.0,9.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
417,GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,1.0,4.0,2.0,9.0,13.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,
418,GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,3.0,4.0,0.0,13.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
419,GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,4.0,2.0,12.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,
420,GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
421,GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2.0,2.0,2.0,no,yes,no,yes,yes,no,yes,yes,5.0,3.0,3.0,5.0,2.0,4.0,21.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
422,GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,3.0,2.0,2.0,1.0,3.0,3.0,8.0,11.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,
423,GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1.0,1.0,1.0,no,yes,no,no,yes,yes,yes,yes,3.0,2.0,5.0,4.0,4.0,5.0,5.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
424,GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,5.0,10.0,16.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,
425,GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,2.0,2.0,5.0,14.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
426,GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,1.0,3.0,4.0,5.0,4.0,13.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
427,GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,3.0,4.0,1.0,4.0,4.0,10.0,7.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
428,GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,4.0,1.0,3.0,4.0,10.0,14.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
429,GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2.0,1.0,1.0,yes,no,no,no,yes,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,5.0,5.0,8.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
430,GP,F,18,U,GT3,T,3,2,services,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,yes,3.0,1.0,2.0,1.0,2.0,1.0,4.0,10.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
431,MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2.0,1.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,11.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
432,MS,F,16,R,GT3,T,2,2,other,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,5.0,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,
433,MS,F,16,R,GT3,T,2,2,other,other,course,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,4.0,4.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
434,MS,F,16,R,GT3,T,2,2,other,other,course,father,3.0,2.0,0.0,no,yes,no,no,yes,no,yes,no,3.0,4.0,5.0,1.0,2.0,1.0,1.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
435,MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1.0,1.0,1.0,no,yes,no,no,yes,yes,no,yes,4.0,1.0,3.0,1.0,1.0,2.0,6.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
436,MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,4.0,2.0,3.0,5.0,4.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
437,MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,no,no,4.0,5.0,2.0,1.0,2.0,5.0,0.0,16.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
438,MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2.0,1.0,0.0,no,no,no,no,yes,no,no,no,1.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,
439,MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,3.0,2.0,1.0,3.0,2.0,5.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
440,MS,M,16,U,GT3,A,1,2,other,other,other,mother,1.0,3.0,0.0,yes,no,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
441,MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1.0,2.0,1.0,no,no,no,no,yes,yes,no,yes,4.0,5.0,4.0,1.0,2.0,5.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
442,MS,F,17,R,GT3,T,1,1,other,other,other,father,1.0,1.0,1.0,no,yes,no,no,no,no,yes,no,5.0,4.0,4.0,2.0,2.0,5.0,0.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,
443,MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,1.0,5.0,1.0,3.0,5.0,5.0,0.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
444,MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2.0,4.0,0.0,no,no,no,yes,no,no,no,yes,1.0,2.0,1.0,1.0,1.0,1.0,4.0,10.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,
445,MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,3.0,1.0,2.0,4.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
446,MS,F,15,R,LE3,T,1,1,other,services,course,mother,2.0,1.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,3.0,1.0,2.0,2.0,4.0,6.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
447,MS,F,16,R,GT3,T,0,2,other,other,other,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,no,no,3.0,2.0,3.0,1.0,2.0,2.0,0.0,12.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
448,MS,F,17,R,GT3,T,2,3,other,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,5.0,5.0,1.0,3.0,3.0,2.0,10.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
449,MS,F,15,R,GT3,T,3,3,other,services,course,father,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,1.0,3.0,1.0,1.0,4.0,0.0,14.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,
450,MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,5.0,4.0,5.0,4.0,5.0,3.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
451,MS,M,17,U,GT3,T,1,1,other,other,home,mother,1.0,2.0,0.0,no,no,yes,no,no,yes,yes,no,4.0,4.0,3.0,2.0,4.0,5.0,4.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
452,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,2.0,2.0,0.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
453,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,2.0,2.0,7.0,7.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,
454,MS,M,16,R,GT3,T,3,4,other,health,other,mother,3.0,2.0,0.0,no,no,no,no,no,yes,no,no,3.0,4.0,5.0,1.0,2.0,5.0,4.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
455,MS,M,15,R,GT3,T,1,1,other,other,course,mother,4.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,5.0,4.0,5.0,2.0,4.0,4.0,8.0,7.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
456,MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
457,MS,M,17,R,GT3,T,2,1,other,other,other,mother,3.0,1.0,0.0,no,no,no,yes,yes,no,no,yes,5.0,5.0,5.0,5.0,5.0,3.0,8.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
458,MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,2.0,1.0,1.0,4.0,6.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,
459,MS,F,15,R,GT3,T,1,2,other,services,course,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,no,no,5.0,1.0,2.0,1.0,1.0,1.0,3.0,11.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
460,MS,F,16,R,GT3,T,2,3,other,services,course,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,5.0,4.0,1.0,2.0,1.0,2.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,
461,MS,M,16,R,GT3,T,1,2,other,other,course,father,2.0,2.0,0.0,no,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
462,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1.0,3.0,1.0,no,yes,no,no,yes,yes,no,no,1.0,3.0,2.0,1.0,2.0,4.0,0.0,10.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
463,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1.0,3.0,1.0,no,yes,no,no,yes,yes,no,no,1.0,3.0,2.0,1.0,2.0,4.0,3.0,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
464,MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,4.0,4.0,2.0,3.0,3.0,2.0,0.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
465,MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1.0,2.0,0.0,no,yes,no,no,no,yes,no,yes,5.0,4.0,3.0,2.0,1.0,2.0,0.0,13.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,
466,MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,5.0,5.0,5.0,5.0,3.0,4.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
467,MS,F,16,R,GT3,T,1,1,other,other,home,father,4.0,4.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1.0,0.0,13.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,
468,MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4.0,3.0,0.0,yes,yes,no,no,yes,yes,no,no,4.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
469,MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,2.0,1.0,11.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
470,MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,2.0,4.0,3.0,2.0,0.0,13.0,12.0,14.0,,,,,,,,,,,,,,,,,,,,
471,MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,2.0,1.0,1.0,2.0,2.0,0.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
472,MS,F,15,R,LE3,T,2,2,other,other,other,father,1.0,3.0,0.0,yes,yes,no,no,yes,yes,no,no,4.0,4.0,3.0,2.0,2.0,5.0,2.0,14.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
473,MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,no,no,3.0,4.0,4.0,3.0,4.0,5.0,6.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
474,MS,F,18,U,GT3,T,1,2,other,other,course,father,1.0,2.0,1.0,no,yes,no,yes,yes,yes,yes,yes,3.0,4.0,4.0,2.0,3.0,5.0,9.0,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
475,MS,M,15,U,GT3,T,3,1,other,services,home,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,3.0,2.0,3.0,1.0,3.0,4.0,0.0,10.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,
476,MS,F,16,R,GT3,T,2,2,other,services,course,father,3.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,2.0,1.0,14.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
477,MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3.0,1.0,0.0,no,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,2.0,4.0,1.0,13.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
478,MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
479,MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,5.0,4.0,1.0,1.0,1.0,4.0,13.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,
480,MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2.0,2.0,1.0,no,yes,no,yes,no,yes,no,no,4.0,4.0,4.0,2.0,3.0,5.0,2.0,12.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
481,MS,F,16,R,LE3,T,2,2,other,other,home,father,3.0,1.0,0.0,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,2.0,1.0,1.0,4.0,0.0,14.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,
482,MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,4.0,3.0,2.0,3.0,4.0,4.0,10.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,
483,MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,4.0,3.0,5.0,3.0,2.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
484,MS,F,15,U,GT3,T,2,2,other,services,course,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
485,MS,F,16,R,LE3,T,2,1,other,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
486,MS,M,15,U,GT3,T,3,3,services,services,course,father,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,3.0,2.0,4.0,3.0,11.0,12.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
487,MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2.0,2.0,3.0,yes,yes,no,no,yes,yes,no,no,3.0,4.0,3.0,1.0,1.0,1.0,0.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
488,MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,no,no,4.0,5.0,3.0,1.0,1.0,5.0,4.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
489,MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1.0,1.0,1.0,no,no,no,no,yes,no,yes,yes,4.0,4.0,4.0,1.0,1.0,2.0,0.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
490,MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3.0,1.0,0.0,no,yes,no,yes,yes,no,no,yes,5.0,5.0,3.0,1.0,1.0,3.0,2.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
491,MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,no,yes,5.0,2.0,1.0,1.0,3.0,4.0,0.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
492,MS,F,16,U,LE3,A,2,2,other,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,no,no,4.0,3.0,4.0,1.0,2.0,1.0,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
493,MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,5.0,1.0,2.0,4.0,0.0,11.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
494,MS,F,16,U,GT3,T,2,2,other,services,course,father,1.0,1.0,1.0,no,yes,yes,yes,no,yes,yes,no,4.0,4.0,3.0,1.0,4.0,3.0,1.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
495,MS,F,18,R,LE3,A,3,2,other,other,course,other,2.0,3.0,2.0,no,yes,no,no,no,no,no,yes,3.0,3.0,2.0,1.0,1.0,2.0,6.0,7.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
496,MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1.0,3.0,1.0,no,no,no,yes,yes,no,no,yes,5.0,3.0,1.0,1.0,1.0,3.0,6.0,7.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
497,MS,M,18,R,GT3,T,1,1,other,other,home,mother,2.0,1.0,1.0,no,no,no,yes,yes,no,yes,no,4.0,4.0,3.0,3.0,4.0,4.0,0.0,8.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
498,MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2.0,1.0,1.0,no,no,no,no,no,no,yes,yes,3.0,2.0,3.0,1.0,1.0,2.0,4.0,9.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
499,MS,F,19,U,GT3,T,1,1,other,other,course,other,2.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,1.0,1.0,4.0,4.0,1.0,1.0,12.0,7.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,
500,MS,F,16,R,GT3,A,2,2,health,other,course,mother,1.0,2.0,0.0,no,no,no,no,no,yes,no,yes,3.0,3.0,2.0,1.0,1.0,3.0,2.0,8.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
501,MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2.0,1.0,0.0,no,no,no,yes,no,yes,no,no,2.0,4.0,4.0,3.0,5.0,5.0,5.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
502,MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,no,yes,no,4.0,4.0,5.0,1.0,3.0,3.0,0.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
503,MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,0.0,14.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
504,MS,F,16,R,LE3,T,1,1,services,services,home,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,4.0,2.0,2.0,4.0,2.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
505,MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2.0,4.0,1.0,no,yes,yes,yes,yes,yes,no,no,5.0,4.0,5.0,3.0,4.0,5.0,0.0,10.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
506,MS,F,16,U,GT3,T,2,1,other,services,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,0.0,14.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
507,MS,F,16,U,GT3,T,2,2,services,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,no,yes,4.0,2.0,5.0,1.0,2.0,5.0,0.0,17.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,
508,MS,M,17,U,GT3,T,1,2,other,other,course,father,1.0,1.0,1.0,no,yes,no,yes,yes,no,yes,yes,5.0,3.0,5.0,5.0,5.0,1.0,12.0,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
509,MS,M,16,U,LE3,T,4,3,other,other,course,father,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,5.0,5.0,8.0,14.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
510,MS,M,17,R,LE3,T,2,2,services,services,other,mother,3.0,4.0,1.0,no,yes,no,no,yes,yes,no,no,1.0,3.0,5.0,3.0,5.0,3.0,2.0,10.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,
511,MS,F,16,U,GT3,T,1,1,other,other,course,other,1.0,4.0,0.0,yes,yes,no,yes,yes,yes,yes,no,2.0,2.0,1.0,1.0,1.0,5.0,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
512,MS,F,19,U,LE3,T,2,2,other,other,home,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,1.0,0.0,12.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
513,MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,5.0,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
514,MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2.0,2.0,1.0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,3.0,8.0,11.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
515,MS,F,17,U,LE3,T,1,1,other,services,course,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
516,MS,M,17,R,GT3,T,2,2,other,other,course,mother,3.0,1.0,1.0,no,yes,no,no,no,yes,yes,no,4.0,4.0,5.0,1.0,2.0,5.0,0.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
517,MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,1.0,0.0,16.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,
518,MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
519,MS,F,17,U,GT3,A,1,0,other,other,other,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,1.0,4.0,1.0,11.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
520,MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,9.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
521,MS,F,16,U,GT3,T,3,1,other,other,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,1.0,3.0,1.0,3.0,1.0,0.0,8.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
522,MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,1.0,3.0,1.0,4.0,3.0,2.0,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,
523,MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2.0,2.0,0.0,yes,no,no,no,yes,yes,no,no,2.0,3.0,5.0,1.0,4.0,3.0,8.0,9.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,
